id,object_name,object_id,start_time,end_time,duration
6quOC6McLZU,person,827f3ef8,77.520,81.240,3.719999999999999
_ZXJdYe4bpE,person,06dca565,21.000,24.720,3.719999999999999
8AcQ8C9xa-A,person,12137cd3,242.160,245.880,3.719999999999999
EJMaCyibnsM,person,4e462e37,192.960,196.680,3.719999999999999
_ZXJdYe4bpE,person,44d7ee96,20.760,24.480,3.719999999999999
jzsiDRP5gXc,person,ac41d2e7,64.440,68.160,3.719999999999999
8AcQ8C9xa-A,person,16a1469e,239.160,242.880,3.719999999999999
EJMaCyibnsM,bust,42d9c0d6,74.880,78.600,3.719999999999999
6quOC6McLZU,person,a6311719,58.440,62.160,3.719999999999999
6quOC6McLZU,person,9f01dac0,58.440,62.160,3.719999999999999
QYgKCy64CV0,person,473341c7,126.120,129.840,3.719999999999999
8AcQ8C9xa-A,scarf,9609f1af,190.200,193.920,3.719999999999999
6quOC6McLZU,person,97d93c2b,58.440,62.160,3.719999999999999
jzsiDRP5gXc,dog,81d7b0c0,346.800,350.520,3.7199999999999704
p59ZDdxszkk,flag,6c4a3af3,493.680,497.400,3.7199999999999704
p59ZDdxszkk,clothing,7f3a6b95,459.480,463.200,3.7199999999999704
UXR_bqyAy4E,person,10369c04,313.680,317.400,3.7199999999999704
p59ZDdxszkk,flag,5e655655,281.160,284.880,3.7199999999999704
EJMaCyibnsM,hat,f06cd319,333.120,336.840,3.7199999999999704
EJMaCyibnsM,person,7bc5e255,327.720,331.440,3.7199999999999704
8AcQ8C9xa-A,person,ca2ef16b,370.560,374.280,3.7199999999999704
EJMaCyibnsM,flag,e661cdb5,308.160,311.880,3.7199999999999704
5VPmpRR09ZU,person,0cd92f49,360.720,364.440,3.7199999999999704
UXR_bqyAy4E,pants,eb96d75b,368.160,371.880,3.7199999999999704
EJMaCyibnsM,outerwear,dbd9629f,565.080,568.800,3.7199999999999136
CcauXrkQNak,top,f6c34a6d,171.371,175.075,3.703700000000026
CcauXrkQNak,person,1c12a2bc,112.512,116.216,3.7036999999999978
CcauXrkQNak,person,ce1a7440,62.663,66.366,3.7036999999999978
CcauXrkQNak,person,3d834d6b,5.105,8.709,3.6036
CcauXrkQNak,person,50ce13ea,171.471,175.075,3.6036
CcauXrkQNak,top,99c47d71,81.381,84.985,3.6036
CcauXrkQNak,pants,f8f5c478,115.816,119.419,3.6036
jzsiDRP5gXc,pants,adbd54fc,536.040,539.640,3.6000000000000227
QYgKCy64CV0,flag,02470bcb,158.760,162.360,3.6000000000000227
jzsiDRP5gXc,top,4b421282,413.280,416.880,3.6000000000000227
_ZXJdYe4bpE,outerwear,8f5f12be,190.200,193.800,3.6000000000000227
p59ZDdxszkk,flag,642e61c5,221.760,225.360,3.6000000000000227
EJMaCyibnsM,tire,c659d916,321.840,325.440,3.6000000000000227
p59ZDdxszkk,clothing,29c4c761,443.400,447.000,3.6000000000000227
EJMaCyibnsM,person,c8e63497,631.800,635.400,3.6000000000000227
jzsiDRP5gXc,person,ff25f5ed,536.040,539.640,3.6000000000000227
5VPmpRR09ZU,hat,bfbdcb51,381.960,385.560,3.6000000000000227
jzsiDRP5gXc,hat,b73a9ddc,536.040,539.640,3.6000000000000227
jzsiDRP5gXc,person,5f4ab8e2,446.760,450.360,3.6000000000000227
EJMaCyibnsM,person,609aa2c8,304.080,307.680,3.6000000000000227
QYgKCy64CV0,person,84c19721,158.760,162.360,3.6000000000000227
p59ZDdxszkk,flag,205b74a1,386.640,390.240,3.6000000000000227
QYgKCy64CV0,person,0f4092b0,158.760,162.360,3.6000000000000227
jzsiDRP5gXc,person,05fb7737,413.280,416.880,3.6000000000000227
EJMaCyibnsM,person,7e7bcad7,370.440,374.040,3.6000000000000227
UXR_bqyAy4E,luggage & bags,4286c069,530.880,534.480,3.6000000000000227
jzsiDRP5gXc,person,e613aea0,447.840,451.440,3.6000000000000227
EJMaCyibnsM,person,b1a54bcc,304.080,307.680,3.6000000000000227
8AcQ8C9xa-A,person,f694e8f9,305.640,309.240,3.6000000000000227
jwqrVwh0ZpQ,coat,0c3a5231,102.600,106.200,3.6000000000000085
QYgKCy64CV0,top,233a8398,103.080,106.680,3.6000000000000085
jzsiDRP5gXc,tie,ebb5530e,88.800,92.400,3.6000000000000085
_ZXJdYe4bpE,person,94d3b564,121.800,125.400,3.6000000000000085
QYgKCy64CV0,hat,d8f0e753,92.520,96.120,3.6000000000000085
QYgKCy64CV0,flag,1c727fff,34.080,37.680,3.6000000000000014
6quOC6McLZU,person,d38f9a77,58.440,62.040,3.6000000000000014
6quOC6McLZU,flag,c6a9231f,0.360,3.960,3.6
DUyv6voIQOI,flag,ff624cb5,8.160,11.760,3.5999999999999996
6quOC6McLZU,person,c31f9ab6,4.320,7.920,3.5999999999999996
DUyv6voIQOI,flag,1ea1594a,8.160,11.760,3.5999999999999996
_ZXJdYe4bpE,person,555562fe,5.760,9.360,3.5999999999999996
6quOC6McLZU,hat,5815d85a,4.200,7.800,3.5999999999999996
jwqrVwh0ZpQ,flag,4fab20b4,139.440,143.040,3.5999999999999943
jwqrVwh0ZpQ,suit,25c426ea,139.440,143.040,3.5999999999999943
jwqrVwh0ZpQ,flag,5f8708b4,139.440,143.040,3.5999999999999943
8AcQ8C9xa-A,person,bf5a3cf2,127.560,131.160,3.5999999999999943
jwqrVwh0ZpQ,furniture,4dad1aa3,139.440,143.040,3.5999999999999943
jwqrVwh0ZpQ,flag,45d606f4,139.440,143.040,3.5999999999999943
8AcQ8C9xa-A,hat,e2ab87d7,221.520,225.120,3.5999999999999943
QYgKCy64CV0,person,12ec23c2,171.120,174.720,3.5999999999999943
jwqrVwh0ZpQ,person,900ee731,143.160,146.760,3.5999999999999943
8AcQ8C9xa-A,person,aef1d312,127.560,131.160,3.5999999999999943
8AcQ8C9xa-A,person,e77cddd0,127.560,131.160,3.5999999999999943
8AcQ8C9xa-A,outerwear,45aba1bf,127.560,131.160,3.5999999999999943
jwqrVwh0ZpQ,person,16637127,139.440,143.040,3.5999999999999943
UXR_bqyAy4E,outerwear,75cb69f1,92.400,96.000,3.5999999999999943
WlLChq8FUxY,pants,b5533aa3,154.440,158.040,3.5999999999999943
8AcQ8C9xa-A,suit,eb1c6711,200.880,204.480,3.5999999999999943
_ZXJdYe4bpE,glasses,d13724df,178.680,182.280,3.5999999999999943
8AcQ8C9xa-A,person,af01fb82,127.560,131.160,3.5999999999999943
p59ZDdxszkk,flag,dd8dfbbc,191.160,194.760,3.5999999999999943
8AcQ8C9xa-A,flag,baa991ea,127.560,131.160,3.5999999999999943
jwqrVwh0ZpQ,furniture,3848ad92,139.440,143.040,3.5999999999999943
8AcQ8C9xa-A,person,42119a1e,127.560,131.160,3.5999999999999943
5VPmpRR09ZU,person,5b800a76,102.360,105.960,3.5999999999999943
8AcQ8C9xa-A,person,5832b074,127.560,131.160,3.5999999999999943
jzsiDRP5gXc,building,67f1fd56,180.840,184.440,3.5999999999999943
8AcQ8C9xa-A,outerwear,f500a38d,127.560,131.160,3.5999999999999943
UXR_bqyAy4E,suit,005343e0,251.280,254.880,3.5999999999999943
jwqrVwh0ZpQ,furniture,394901e7,139.440,143.040,3.5999999999999943
EJMaCyibnsM,picture frame,110900af,267.240,270.840,3.599999999999966
5VPmpRR09ZU,curtain,fdd02e36,477.360,480.960,3.599999999999966
5VPmpRR09ZU,couch,01ceb570,477.360,480.960,3.599999999999966
EJMaCyibnsM,person,01b0fa1c,428.160,431.760,3.599999999999966
jzsiDRP5gXc,person,4201e895,586.440,590.040,3.599999999999909
jzsiDRP5gXc,building,cd47aa2f,586.440,590.040,3.599999999999909
CcauXrkQNak,door,5b490f4d,131.031,134.534,3.5035000000000025
CcauXrkQNak,person,8d65c9b6,99.299,102.803,3.5035000000000025
jzsiDRP5gXc,top,c7671bfc,293.760,297.240,3.480000000000018
UXR_bqyAy4E,person,0fdd118e,437.760,441.240,3.480000000000018
p59ZDdxszkk,flag,6b9d99b9,256.440,259.920,3.480000000000018
8AcQ8C9xa-A,person,8d451502,322.320,325.800,3.480000000000018
EJMaCyibnsM,outerwear,87eaea1d,424.560,428.040,3.480000000000018
5VPmpRR09ZU,person,33d29203,307.080,310.560,3.480000000000018
EJMaCyibnsM,necklace,890ca2a7,424.560,428.040,3.480000000000018
5VPmpRR09ZU,person,ebba45f4,360.960,364.440,3.480000000000018
5VPmpRR09ZU,person,b78dc53a,140.040,143.520,3.480000000000018
UXR_bqyAy4E,clothing,9a959f20,320.880,324.360,3.480000000000018
EJMaCyibnsM,lighting,c139c5ea,424.560,428.040,3.480000000000018
_ZXJdYe4bpE,person,07c281f6,193.920,197.400,3.480000000000018
UXR_bqyAy4E,person,193d357b,462.960,466.440,3.480000000000018
8AcQ8C9xa-A,person,5713f36a,373.200,376.680,3.480000000000018
EJMaCyibnsM,flag,7cf0be96,329.520,333.000,3.480000000000018
EJMaCyibnsM,glasses,31a989df,424.560,428.040,3.480000000000018
8AcQ8C9xa-A,person,2a968539,366.840,370.320,3.480000000000018
UXR_bqyAy4E,person,1a0deb48,355.680,359.160,3.480000000000018
p59ZDdxszkk,flag,89de2ea9,562.920,566.400,3.480000000000018
EJMaCyibnsM,picture frame,8327a9e3,654.960,658.440,3.480000000000018
5VPmpRR09ZU,person,3d402f29,300.240,303.720,3.480000000000018
p59ZDdxszkk,flag,176f3584,416.400,419.880,3.480000000000018
EJMaCyibnsM,wheel,d7899724,321.840,325.320,3.480000000000018
_ZXJdYe4bpE,outerwear,272435ed,193.920,197.400,3.480000000000018
8AcQ8C9xa-A,person,ae27faab,221.760,225.240,3.480000000000018
EJMaCyibnsM,person,bc2e7709,424.560,428.040,3.480000000000018
UXR_bqyAy4E,person,e391171c,171.600,175.080,3.480000000000018
WlLChq8FUxY,person,7d350712,155.880,159.360,3.480000000000018
UXR_bqyAy4E,person,b7cf2b58,482.400,485.880,3.480000000000018
jzsiDRP5gXc,person,1621d9b1,293.760,297.240,3.480000000000018
EJMaCyibnsM,pants,7b1ee586,370.200,373.680,3.480000000000018
UXR_bqyAy4E,person,4ff98536,505.440,508.920,3.480000000000018
8AcQ8C9xa-A,outerwear,f805f589,314.640,318.120,3.480000000000018
jzsiDRP5gXc,clothing,320645c0,261.240,264.720,3.480000000000018
jzsiDRP5gXc,person,d5319fb7,261.240,264.720,3.480000000000018
jzsiDRP5gXc,lamp,6ad8cb13,293.760,297.240,3.480000000000018
UXR_bqyAy4E,person,83722664,49.440,52.920,3.480000000000004
jwqrVwh0ZpQ,person,c68d7d88,54.720,58.200,3.480000000000004
WlLChq8FUxY,clothing,5772f999,113.520,117.000,3.480000000000004
WlLChq8FUxY,furniture,436b89cd,113.520,117.000,3.480000000000004
UXR_bqyAy4E,flag,996a9f82,72.720,76.200,3.480000000000004
QYgKCy64CV0,hat,1f4f7e31,93.240,96.720,3.480000000000004
UXR_bqyAy4E,person,96d20c4b,49.440,52.920,3.480000000000004
6quOC6McLZU,outerwear,8b82802e,88.080,91.560,3.480000000000004
UXR_bqyAy4E,outerwear,666518b6,122.520,126.000,3.480000000000004
jwqrVwh0ZpQ,person,f85096fe,54.720,58.200,3.480000000000004
WlLChq8FUxY,person,4b7960ab,113.520,117.000,3.480000000000004
jwqrVwh0ZpQ,person,febe0b58,54.720,58.200,3.480000000000004
UXR_bqyAy4E,person,f6d28601,49.440,52.920,3.480000000000004
QYgKCy64CV0,person,c381573a,97.080,100.560,3.480000000000004
WlLChq8FUxY,person,48d61d97,113.520,117.000,3.480000000000004
jwqrVwh0ZpQ,wheel,dd5afaa5,86.280,89.760,3.480000000000004
DUyv6voIQOI,flag,29187179,35.160,38.640,3.480000000000004
WlLChq8FUxY,person,44c6e153,113.520,117.000,3.480000000000004
WlLChq8FUxY,person,4eb8c111,113.520,117.000,3.480000000000004
WlLChq8FUxY,person,88bc6fe1,113.520,117.000,3.480000000000004
WlLChq8FUxY,person,a5a3c0d8,113.520,117.000,3.480000000000004
6quOC6McLZU,person,2832659f,64.920,68.400,3.480000000000004
WlLChq8FUxY,person,ab49cdb3,113.520,117.000,3.480000000000004
UXR_bqyAy4E,hat,326c867e,53.040,56.520,3.480000000000004
EJMaCyibnsM,car,573efee1,59.760,63.240,3.480000000000004
WlLChq8FUxY,clothing,5ee1399f,113.520,117.000,3.480000000000004
QYgKCy64CV0,person,8e7e8439,23.400,26.880,3.4800000000000004
_ZXJdYe4bpE,person,8cb4d53c,21.240,24.720,3.4800000000000004
UXR_bqyAy4E,person,2f7fa6ea,9.000,12.480,3.4800000000000004
DUyv6voIQOI,flag,469322f1,23.040,26.520,3.4800000000000004
6quOC6McLZU,flag,b06acbe2,0.600,4.080,3.48
6quOC6McLZU,person,20ae8f34,5.280,8.760,3.4799999999999995
FiJTenAqt5M,person,b6a80cc4,51.840,55.320,3.479999999999997
UXR_bqyAy4E,pants,508160b2,39.840,43.320,3.479999999999997
QYgKCy64CV0,person,921169dd,38.880,42.360,3.479999999999997
QYgKCy64CV0,person,1ae70593,34.200,37.680,3.479999999999997
EJMaCyibnsM,pants,dd07164f,39.840,43.320,3.479999999999997
6quOC6McLZU,person,d4e1fb71,58.680,62.160,3.479999999999997
p59ZDdxszkk,flag,33c3e3d7,43.200,46.680,3.479999999999997
5VPmpRR09ZU,clothing,4c580a35,198.240,201.720,3.4799999999999898
jwqrVwh0ZpQ,hat,dea30a11,70.680,74.160,3.4799999999999898
UXR_bqyAy4E,person,b3776749,220.680,224.160,3.4799999999999898
8AcQ8C9xa-A,clothing,190b65e4,172.560,176.040,3.4799999999999898
UXR_bqyAy4E,person,6eb1ddf9,145.080,148.560,3.4799999999999898
jzsiDRP5gXc,top,26746c34,211.680,215.160,3.4799999999999898
jwqrVwh0ZpQ,outerwear,618c5ffe,63.840,67.320,3.4799999999999898
6quOC6McLZU,person,6c3d272e,69.840,73.320,3.4799999999999898
QYgKCy64CV0,person,4974a1f9,95.400,98.880,3.4799999999999898
p59ZDdxszkk,flag,d5318e16,204.720,208.200,3.4799999999999898
QYgKCy64CV0,hat,37dcedbe,99.480,102.960,3.4799999999999898
5VPmpRR09ZU,person,52f26f03,198.240,201.720,3.4799999999999898
p59ZDdxszkk,flag,33b14ed5,207.000,210.480,3.4799999999999898
jwqrVwh0ZpQ,flag,381d13a3,143.160,146.640,3.4799999999999898
p59ZDdxszkk,flag,d8c2f221,180.360,183.840,3.4799999999999898
5VPmpRR09ZU,clothing,591e9696,198.240,201.720,3.4799999999999898
UXR_bqyAy4E,person,b2222f0c,172.560,176.040,3.4799999999999898
jwqrVwh0ZpQ,flag,52d276d3,139.440,142.920,3.4799999999999898
8AcQ8C9xa-A,person,d3101d63,131.400,134.880,3.4799999999999898
UXR_bqyAy4E,table,2b492c70,183.840,187.320,3.4799999999999898
EJMaCyibnsM,flag,f57da0a7,231.360,234.840,3.4799999999999898
jwqrVwh0ZpQ,person,588cef33,143.280,146.760,3.4799999999999898
8AcQ8C9xa-A,person,8f717c24,131.400,134.880,3.4799999999999898
jzsiDRP5gXc,flag,422b030f,64.680,68.160,3.4799999999999898
8AcQ8C9xa-A,clothing,ede8c957,127.680,131.160,3.4799999999999898
5VPmpRR09ZU,person,78d24728,113.040,116.520,3.4799999999999898
jwqrVwh0ZpQ,person,cfa5026f,139.560,143.040,3.4799999999999898
UXR_bqyAy4E,flag,718c23d8,101.400,104.880,3.4799999999999898
5VPmpRR09ZU,clothing,c4e33de9,198.240,201.720,3.4799999999999898
jwqrVwh0ZpQ,person,c7211de4,143.280,146.760,3.4799999999999898
UXR_bqyAy4E,pants,f4378603,125.400,128.880,3.4799999999999898
jzsiDRP5gXc,picture frame,5a63ee9d,153.960,157.440,3.4799999999999898
5VPmpRR09ZU,flag,b4833d4b,198.240,201.720,3.4799999999999898
EJMaCyibnsM,helmet,55ec95ad,206.160,209.640,3.4799999999999898
jwqrVwh0ZpQ,person,58ef9b82,143.280,146.760,3.4799999999999898
jwqrVwh0ZpQ,person,91cb880c,143.280,146.760,3.4799999999999898
EJMaCyibnsM,person,a406719f,366.600,370.080,3.4799999999999613
EJMaCyibnsM,person,4a27ae24,366.600,370.080,3.4799999999999613
5VPmpRR09ZU,person,76ce754c,466.920,470.400,3.4799999999999613
UXR_bqyAy4E,top,60a142b8,330.600,334.080,3.4799999999999613
EJMaCyibnsM,scarf,bc8eaf39,497.160,500.640,3.4799999999999613
jzsiDRP5gXc,laptop,68fccedd,475.920,479.400,3.4799999999999613
EJMaCyibnsM,car,c511f537,456.360,459.840,3.4799999999999613
EJMaCyibnsM,outerwear,5857aaed,456.360,459.840,3.4799999999999613
5VPmpRR09ZU,packaged goods,2781e260,460.800,464.280,3.4799999999999613
EJMaCyibnsM,shorts,7cfd949a,456.360,459.840,3.4799999999999613
EJMaCyibnsM,clothing,554b5342,366.600,370.080,3.4799999999999613
5VPmpRR09ZU,person,7fe89ade,391.920,395.400,3.4799999999999613
EJMaCyibnsM,person,bb03af6f,456.360,459.840,3.4799999999999613
jzsiDRP5gXc,top,3be1c756,475.920,479.400,3.4799999999999613
jzsiDRP5gXc,person,7eb9fe4c,290.160,293.640,3.4799999999999613
UXR_bqyAy4E,person,e4d0bf71,345.600,349.080,3.4799999999999613
8AcQ8C9xa-A,coat,202b4cb5,350.160,353.640,3.4799999999999613
EJMaCyibnsM,person,7d6b085c,456.360,459.840,3.4799999999999613
EJMaCyibnsM,person,cb9831e1,378.720,382.200,3.4799999999999613
EJMaCyibnsM,clothing,481d0f8a,366.600,370.080,3.4799999999999613
jzsiDRP5gXc,person,d9e97fdd,586.440,589.920,3.4799999999999045
CcauXrkQNak,mirror,f4dfc73b,151.952,155.355,3.403400000000005
CcauXrkQNak,person,d16649dc,168.869,172.272,3.403400000000005
CcauXrkQNak,person,c595f5cc,82.482,85.886,3.403400000000005
CcauXrkQNak,person,9cc75b6c,28.529,31.932,3.4033999999999978
CcauXrkQNak,pants,c3eb227c,62.462,65.866,3.4033999999999907
CcauXrkQNak,person,5e9b4434,123.824,127.227,3.4033999999999907
CcauXrkQNak,person,84cb776a,125.726,129.129,3.4033999999999907
CcauXrkQNak,person,75500e77,176.276,179.679,3.4033999999999764
jzsiDRP5gXc,outerwear,d2625a11,601.560,604.920,3.3600000000000136
8AcQ8C9xa-A,tie,02f55bdb,300.960,304.320,3.3600000000000136
EJMaCyibnsM,flag,dfce95aa,294.960,298.320,3.3600000000000136
8AcQ8C9xa-A,outerwear,118590dc,456.840,460.200,3.3600000000000136
EJMaCyibnsM,person,69fa872b,692.400,695.760,3.3600000000000136
UXR_bqyAy4E,lighting,4b0dd8a2,141.480,144.840,3.3600000000000136
EJMaCyibnsM,person,196c4419,393.960,397.320,3.3600000000000136
jzsiDRP5gXc,necklace,a5959f5b,360.360,363.720,3.3600000000000136
EJMaCyibnsM,outerwear,72ac3b9d,452.880,456.240,3.3600000000000136
jzsiDRP5gXc,person,53b2541e,153.720,157.080,3.3600000000000136
EJMaCyibnsM,person,dbedc344,380.640,384.000,3.3600000000000136
EJMaCyibnsM,person,a53948e7,452.880,456.240,3.3600000000000136
jzsiDRP5gXc,glasses,d8570cee,268.560,271.920,3.3600000000000136
UXR_bqyAy4E,pants,936391c4,330.360,333.720,3.3600000000000136
UXR_bqyAy4E,clothing,bd7d36d3,321.000,324.360,3.3600000000000136
jzsiDRP5gXc,outerwear,50f3b4a4,572.520,575.880,3.3600000000000136
jzsiDRP5gXc,person,63917181,601.560,604.920,3.3600000000000136
p59ZDdxszkk,flag,cdf0a313,195.600,198.960,3.3600000000000136
p59ZDdxszkk,flag,97596a14,463.560,466.920,3.3600000000000136
EJMaCyibnsM,pants,b5134bb0,452.880,456.240,3.3600000000000136
p59ZDdxszkk,flag,0dc5fbe9,67.320,70.680,3.3600000000000136
UXR_bqyAy4E,person,df526a3b,324.840,328.200,3.3600000000000136
5VPmpRR09ZU,outerwear,82824510,422.640,426.000,3.3600000000000136
8AcQ8C9xa-A,lighting,02ec9891,300.960,304.320,3.3600000000000136
EJMaCyibnsM,pants,94928920,321.960,325.320,3.3600000000000136
8AcQ8C9xa-A,picture frame,2f2f707b,300.960,304.320,3.3600000000000136
8AcQ8C9xa-A,person,c21b9fb0,300.960,304.320,3.3600000000000136
jzsiDRP5gXc,outerwear,606c842b,601.560,604.920,3.3600000000000136
QYgKCy64CV0,person,7573e4d8,97.320,100.680,3.3600000000000136
EJMaCyibnsM,person,a12ec8de,452.880,456.240,3.3600000000000136
EJMaCyibnsM,flag,7fa5f86a,370.680,374.040,3.3600000000000136
jzsiDRP5gXc,person,19270eb6,601.560,604.920,3.3600000000000136
EJMaCyibnsM,flag,b65bcd76,370.680,374.040,3.3600000000000136
jzsiDRP5gXc,street light,9be778f5,459.840,463.200,3.3600000000000136
_ZXJdYe4bpE,tie,13defc7c,193.920,197.280,3.3600000000000136
QYgKCy64CV0,flag,82fc1c60,158.760,162.120,3.3600000000000136
EJMaCyibnsM,clothing,babac948,206.160,209.520,3.3600000000000136
_ZXJdYe4bpE,shorts,5e551bc6,153.480,156.840,3.3600000000000136
EJMaCyibnsM,person,c73f5e1d,136.920,140.280,3.3600000000000136
EJMaCyibnsM,flag,7938e235,370.680,374.040,3.3600000000000136
5VPmpRR09ZU,person,2e9d8a13,29.520,32.880,3.360000000000003
6quOC6McLZU,tie,682d76d3,0.000,3.360,3.36
QYgKCy64CV0,person,ef7a29fc,25.200,28.560,3.3599999999999994
QYgKCy64CV0,clothing,c17bd098,122.640,126.000,3.3599999999999994
p59ZDdxszkk,clothing,18b360ca,63.840,67.200,3.3599999999999994
WlLChq8FUxY,person,b6e9c0bf,53.880,57.240,3.3599999999999994
_ZXJdYe4bpE,flag,47ca1154,44.280,47.640,3.3599999999999994
DUyv6voIQOI,flag,ece6cc7a,38.760,42.120,3.3599999999999994
_ZXJdYe4bpE,clothing,647d8e83,40.320,43.680,3.3599999999999994
QYgKCy64CV0,person,f08f6d0f,62.280,65.640,3.3599999999999994
QYgKCy64CV0,person,0597c629,122.640,126.000,3.3599999999999994
UXR_bqyAy4E,hat,acd3abca,66.360,69.720,3.3599999999999994
EJMaCyibnsM,pants,740a4047,104.520,107.880,3.3599999999999994
UXR_bqyAy4E,person,11184b19,49.080,52.440,3.3599999999999994
WlLChq8FUxY,person,84956e95,113.520,116.880,3.3599999999999994
DUyv6voIQOI,flag,4c93ea0d,64.680,68.040,3.3599999999999994
_ZXJdYe4bpE,flag,422fbabb,44.280,47.640,3.3599999999999994
QYgKCy64CV0,clothing,ae79082a,122.640,126.000,3.3599999999999994
QYgKCy64CV0,clothing,ae3da477,122.640,126.000,3.3599999999999994
5VPmpRR09ZU,bag,87c67e2b,41.280,44.640,3.3599999999999994
QYgKCy64CV0,person,ed8f551c,122.640,126.000,3.3599999999999994
_ZXJdYe4bpE,flag,1d8afa25,44.280,47.640,3.3599999999999994
jwqrVwh0ZpQ,clothing,16f7d3fa,83.160,86.520,3.3599999999999994
QYgKCy64CV0,person,d3288e56,122.640,126.000,3.3599999999999994
p59ZDdxszkk,person,d5afadc9,63.840,67.200,3.3599999999999994
p59ZDdxszkk,clothing,7cae970f,63.840,67.200,3.3599999999999994
p59ZDdxszkk,person,b076ed25,63.840,67.200,3.3599999999999994
FiJTenAqt5M,suit,187a3fdb,96.600,99.960,3.3599999999999994
_ZXJdYe4bpE,tie,38845c23,54.720,58.080,3.3599999999999994
_ZXJdYe4bpE,flag,6bc1b8e2,44.280,47.640,3.3599999999999994
p59ZDdxszkk,person,0de3f414,63.840,67.200,3.3599999999999994
5VPmpRR09ZU,packaged goods,a5da042c,18.840,22.200,3.3599999999999994
UXR_bqyAy4E,flag,6290b55d,72.960,76.320,3.3599999999999994
QYgKCy64CV0,person,d0fa8b44,122.640,126.000,3.3599999999999994
6quOC6McLZU,curtain,f8e9991e,51.360,54.720,3.3599999999999994
_ZXJdYe4bpE,person,4646c643,54.720,58.080,3.3599999999999994
QYgKCy64CV0,clothing,d9818141,122.640,126.000,3.3599999999999994
_ZXJdYe4bpE,hat,2d8ec39c,102.240,105.600,3.3599999999999994
QYgKCy64CV0,outerwear,82dd9533,62.280,65.640,3.3599999999999994
jwqrVwh0ZpQ,building,22ba0d80,46.200,49.560,3.3599999999999994
WlLChq8FUxY,furniture,6a4172bd,113.640,117.000,3.3599999999999994
QYgKCy64CV0,person,5adae3fe,122.640,126.000,3.3599999999999994
8AcQ8C9xa-A,clothing,4dea1bc4,127.800,131.160,3.3599999999999994
6quOC6McLZU,person,35f7da69,49.440,52.800,3.3599999999999994
QYgKCy64CV0,clothing,10976f90,122.640,126.000,3.3599999999999994
UXR_bqyAy4E,person,255d68ad,60.960,64.320,3.3599999999999923
8AcQ8C9xa-A,outerwear,aa69876d,127.680,131.040,3.359999999999985
QYgKCy64CV0,clothing,8fb82111,144.960,148.320,3.359999999999985
QYgKCy64CV0,person,0f8fc836,144.960,148.320,3.359999999999985
EJMaCyibnsM,person,f10c89be,198.360,201.720,3.359999999999985
UXR_bqyAy4E,person,1762f81e,220.680,224.040,3.359999999999985
QYgKCy64CV0,clothing,86d3fd55,144.960,148.320,3.359999999999985
QYgKCy64CV0,person,8d6b9d1a,144.960,148.320,3.359999999999985
8AcQ8C9xa-A,outerwear,538265af,204.840,208.200,3.359999999999985
UXR_bqyAy4E,person,3d5d17da,187.800,191.160,3.359999999999985
jzsiDRP5gXc,luggage & bags,42775f83,153.360,156.720,3.359999999999985
QYgKCy64CV0,person,28d7e065,144.960,148.320,3.359999999999985
8AcQ8C9xa-A,suit,473e30d4,182.520,185.880,3.359999999999985
QYgKCy64CV0,clothing,59129999,144.960,148.320,3.359999999999985
QYgKCy64CV0,clothing,1858e962,144.960,148.320,3.359999999999985
QYgKCy64CV0,person,98e56aa7,144.960,148.320,3.359999999999985
jwqrVwh0ZpQ,person,e896de8a,143.400,146.760,3.359999999999985
jzsiDRP5gXc,lighting,71bf6965,153.360,156.720,3.359999999999985
QYgKCy64CV0,person,4b43f571,144.960,148.320,3.359999999999985
5VPmpRR09ZU,person,230e1300,198.360,201.720,3.359999999999985
jwqrVwh0ZpQ,person,edcbc28a,143.400,146.760,3.359999999999985
QYgKCy64CV0,person,dcbdfe36,144.960,148.320,3.359999999999985
jwqrVwh0ZpQ,person,6ac02bc3,143.400,146.760,3.359999999999985
QYgKCy64CV0,person,9270c78d,144.960,148.320,3.359999999999985
QYgKCy64CV0,person,91b13915,144.960,148.320,3.359999999999985
5VPmpRR09ZU,pants,3f2db7e7,217.680,221.040,3.359999999999985
5VPmpRR09ZU,person,36eed6e0,198.240,201.600,3.359999999999985
jwqrVwh0ZpQ,person,14b4d8f1,143.400,146.760,3.359999999999985
p59ZDdxszkk,flag,cb09a2da,216.120,219.480,3.359999999999985
jwqrVwh0ZpQ,person,f270a1b2,143.400,146.760,3.359999999999985
QYgKCy64CV0,clothing,fde0a300,144.960,148.320,3.359999999999985
jwqrVwh0ZpQ,person,79054f29,143.400,146.760,3.359999999999985
5VPmpRR09ZU,clothing,3fb73b7c,198.360,201.720,3.359999999999985
jzsiDRP5gXc,person,18c06f72,377.040,380.400,3.359999999999957
EJMaCyibnsM,clothing,236c4e56,366.600,369.960,3.359999999999957
5VPmpRR09ZU,top,3c010873,492.600,495.960,3.359999999999957
5VPmpRR09ZU,person,fe0d7ce1,374.160,377.520,3.359999999999957
5VPmpRR09ZU,person,68ad35e5,492.600,495.960,3.359999999999957
jzsiDRP5gXc,person,7d8e20c5,354.480,357.840,3.359999999999957
UXR_bqyAy4E,tire,1c7d5b6e,394.920,398.280,3.359999999999957
jzsiDRP5gXc,outerwear,df66fb69,354.480,357.840,3.359999999999957
EJMaCyibnsM,clothing,d6b99865,366.600,369.960,3.359999999999957
EJMaCyibnsM,car,83123933,464.160,467.520,3.359999999999957
